停留所名,事業者名,バス系統
古萩町,萩市,萩循環まぁーるバス［西回り］
菊ヶ浜入口・萩一輪前,萩市,萩循環まぁーるバス［西回り］
弘法寺前,萩市,萩循環まぁーるバス［西回り］
中ノ倉,萩市,萩循環まぁーるバス［東回り］
吉田町角,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 新山口駅〜萩BC〜東萩駅前（各停）, 萩BC〜東萩駅前〜惣良台入口, 東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜東萩駅前〜吉部, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越, 萩BC〜東萩駅前〜永田沖〜堀越"
森末,ブルーライン交通（株）,油谷島-人丸駅-古市駅
宇津根下,山口市,阿東生活バス　徳佐西側線
萩城跡・指月公園入口・北門屋敷入口,萩市,萩循環まぁーるバス［西回り］
東光寺入口,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
久保の畑,岩国市,"岩国生活交通バス：高根線, 寂地線"
大日比,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
松陰神社北・郡司鋳造所遺構広場前,萩市,萩循環まぁーるバス［東回り］
吉田町,萩市,萩循環まぁーるバス［東回り］
東光寺前,萩市,萩循環まぁーるバス［東回り］
萩本陣温泉入口,防長交通（株）,"東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
萩本陣温泉入口,萩市,萩循環まぁーるバス［東回り］
萩博物館前,萩市,萩循環まぁーるバス［東回り］
ミドリヤファーム入口,萩市,萩循環まぁーるバス［西回り］
東田町,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 新山口駅〜萩BC〜東萩駅前（各停）, 萩BC〜東萩駅前〜惣良台入口, 東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜東萩駅前〜吉部, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越, 萩BC〜東萩駅前〜永田沖〜堀越"
隠居所前,サンデン交通（株）,"通→大泊, 通→長門市駅, 通→俵山温泉, 通→観月橋, 長門市駅→通, 俵山温泉→通"
萩東中学校前,萩市,萩循環まぁーるバス［西回り］
松陰神社前,萩市,萩循環まぁーるバス［東回り］
新屋,山口市,阿東生活バス　徳佐生雲線
玉木病院前,萩市,萩循環まぁーるバス［西回り］
松陰神社前,防長交通（株）,"萩BC〜東萩駅前〜惣良台入口, 東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
新堀,萩市,萩循環まぁーるバス［西回り］
松陰誕生地前,萩市,萩循環まぁーるバス［東回り］
サンライフ萩前,萩市,萩循環まぁーるバス［西回り］
御成道・たまち駐車場入口,萩市,萩循環まぁーるバス［西回り］
松本橋,防長交通（株）,"萩BC〜東萩駅前〜惣良台入口, 東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩BC〜東萩駅前〜永田沖〜堀越"
萩バスセンター,防長交通（株）,"青海大橋〜萩BC〜東萩駅前, 秋芳洞〜萩BC〜東萩駅前, 新山口駅〜萩BC〜東萩駅前（各停）, 萩BC〜阿武川温泉前, 萩BC〜東萩駅前〜惣良台入口, 東萩駅前〜萩BC〜吉部〜津和野（快速）, 萩BC〜吉部（各停）, 萩BC〜東萩駅前〜吉部, 萩商工高校前〜萩BC〜東萩駅前〜越ヶ浜〜奈古駅前, 萩BC〜越ヶ浜入口〜大井〜永田沖〜堀越, 萩BC〜東萩駅前〜永田沖〜堀越"
