停留所名,事業者名,バス系統
江南駅,名鉄バス（株）,"41一宮駅発　江南駅（両郷町口　大山町経由）, 46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）, 70江南駅発　江南団地（古知野高校前　曼陀羅寺経由）, 71川島発　江南駅（江南団地　古知野高校前経由）, 76・77江南駅発　江南厚生病院（ヴィアモール前　江南団地経由）, 80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）"
竹田公園前,大口町,中部ルート
江南駅,大口町,中部ルート
東野,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 41一宮駅発　江南駅（両郷町口　大山町経由）"
門間西,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
神尾,犬山市,入鹿・羽黒線
神尾,岐阜乗合自動車（株）,明治村線
竹田三丁目,大口町,中部ルート
西北野,犬山市,楽田西部線
二ツ屋・萩島,大口町,"北部ルート, 中部ルート"
二ツ屋,大口町,"北部ルート, 中部ルート"
萩島集会場,大口町,"基幹ルート, 北部ルート, 中部ルート"
滝学園口,名鉄バス（株）,"46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）"
大御堂腰,大口町,中部ルート
環境センター東,一宮市,138　i-バス　一宮コース
江南市役所,名鉄バス（株）,80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）
一宮自動車学校前,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
大間,名鉄バス（株）,"46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）"
大口町役場,大口町,"基幹ルート, 北部ルート, 中部ルート, 南部ルート"
大御堂,大口町,中部ルート
尾崎町,大口町,中部ルート
二ノ宮団地,犬山市,楽田東部線
大口中学校,大口町,中部ルート
浅井,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）"
島宮,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 41一宮駅発　江南駅（両郷町口　大山町経由）"
メガドンキ・ユニー前,大口町,"基幹ルート, 北部ルート, 中部ルート, 南部ルート"
楽田駅東,犬山市,"楽田西部線, 楽田東部線"
大縣神社,犬山市,楽田東部線
大御堂集会所,大口町,中部ルート
楽田駅西,犬山市,楽田西部線
西浅井,名鉄バス（株）,30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）
上奈良,名鉄バス（株）,"46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）"
二ノ宮,犬山市,楽田東部線
南二山集会場,犬山市,楽田東部線
若宮八幡社前,大口町,中部ルート
さくら総合病院前,犬山市,楽田西部線
さくら総合病院前,大口町,"基幹ルート, 北部ルート, 中部ルート, 南部ルート"
金比羅前,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 41一宮駅発　江南駅（両郷町口　大山町経由）"
トヨタ東門前,大口町,"基幹ルート, 北部ルート"
エコハウス138,一宮市,"138　i-バス　一宮コース, 150　i-バス　尾西北コース"
健康文化センター,大口町,"基幹ルート, 北部ルート, 中部ルート, 南部ルート"
大屋敷本郷,大口町,中部ルート
楽田巾前,犬山市,楽田西部線
ふれあいセンター,犬山市,楽田西部線
木賀本郷,名鉄バス（株）,80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）
今市場・力長町,大口町,中部ルート
瀬部,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 41一宮駅発　江南駅（両郷町口　大山町経由）"
いずみ学園前,名鉄バス（株）,30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）
桃山台団地,犬山市,楽田東部線
時之島,名鉄バス（株）,"40一宮駅発　江南団地（両郷町口　大山町経由）, 41一宮駅発　江南駅（両郷町口　大山町経由）"
倉曽団地,犬山市,楽田東部線
倉曽公民館,犬山市,楽田東部線
伝右,大口町,"中部ルート, 南部ルート"
上奈良南,名鉄バス（株）,"46一宮駅発　江南駅（両郷町口　春明経由）, 46江南駅発　一宮駅（春明　両郷町口経由）"
瀬古,一宮市,150　i-バス　尾西北コース
西佐千原,名鉄バス（株）,"10一宮駅発　山郷西（西島町　光明寺経由）, 10山郷西発　一宮駅（光明寺　西島町経由）, 11一宮駅発　一宮市総合体育館（西島町　光明寺経由）"
吉田,一宮市,138　i-バス　一宮コース
テニス場,一宮市,138　i-バス　一宮コース
青塚公民館,犬山市,楽田西部線
西楽田団地北,犬山市,楽田西部線
大屋敷新田集会場前,大口町,中部ルート
外坪郷,大口町,"中部ルート, 南部ルート"
一色浦,犬山市,楽田西部線
東佐千原,名鉄バス（株）,"36川島発　一宮駅（島村　一宮市民病院経由）, 36一宮駅発　川島（一宮市民病院　島村経由）"
瀬古南,一宮市,150　i-バス　尾西北コース
丹羽団地,名鉄バス（株）,31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）
日本紙工・東海鋳造所前,大口町,中部ルート
馬寄,名鉄バス（株）,"15イオンモール木曽川発　一宮駅, 15一宮駅発　イオンモール木曽川（今伊勢小学校　木曽川庁舎経由）"
打越,犬山市,楽田東部線
内々神社,名鉄バス（株）,71・72内々神社発　高蔵寺駅北口（坂下　白山橋経由）
南町,一宮市,150　i-バス　尾西北コース
楽田本町,犬山市,楽田西部線
西楽田団地東,犬山市,楽田西部線
佐千原,名鉄バス（株）,"30宮田本郷発　一宮駅（西浅井　一宮市民病院経由）, 31一宮駅発　宮田本郷（一宮市民病院　丹羽経由）"
旭町,一宮市,150　i-バス　尾西北コース
木賀定和,名鉄バス（株）,80・81・82・83すいとぴあ江南発　布袋駅（江南厚生病院　江南駅経由）
犬山南高校西,犬山市,楽田東部線
青山製作所前,大口町,中部ルート
奥町駅,一宮市,150　i-バス　尾西北コース
