停留所名,事業者名,バス系統
上井出出張所,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
市役所前,富士急モビリティ（株）,"東山循環線, 駿河小山線, 上野線, 小山高校線, 御殿場霊園線"
ませ口,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
ませ口,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
ませ口,富士急モビリティ（株）,"青年の家線, 印野本村線"
小木原,富士急モビリティ（株）,印野本村線
御殿場プレミアム・アウトレット,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
御殿場プレミアム・アウトレット,箱根登山バス（株）,"Lアウトレット・時之栖線, M観光施設めぐりバス（宮城野経由）, Mアウトレット・強羅線"
御殿場プレミアム・アウトレット,富士急モビリティ（株）,御殿場プレミアム・アウトレット〜三島駅
御殿場プレミアム・アウトレット,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
図書館前,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
図書館前,富士急モビリティ（株）,"富士学校線, チアーズガーデン循環線"
図書館前,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
白樺荘,静岡市,井川地区自主運行バス
立道,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
立道,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
立道,富士急モビリティ（株）,"青年の家線, 印野本村線"
水ヶ塚,富士急静岡バス（株）,五合目線　新富士駅〜富士駅前・富士宮駅・水ヶ塚公園〜富士宮口五合目
マックスバリュ御殿場原里店,富士急モビリティ（株）,チアーズガーデン循環線
水ヶ塚公園,富士急シティバス（株）,三島駅⇔富士サファリパーク・ぐりんぱ・水ヶ塚公園・富士宮口五合目
水ヶ塚公園,富士急モビリティ（株）,御殿場口登山線（富士登山バス）　Z
忍沢,富士急モビリティ（株）,東山循環線
立道下,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
梅ヶ島温泉,しずてつジャストライン（株）,安倍線
立道下,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
立道下,富士急モビリティ（株）,"青年の家線, 印野本村線"
新田,富士急静岡バス（株）,"北山線　新富士駅〜富士宮駅・世界遺産センター〜休暇村富士, 北山線　東高前〜白糸滝・猪の頭〜根原"
赤坂,富士急モビリティ（株）,印野本村線
川島田入口,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
川島田入口,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
川島田入口,富士急モビリティ（株）,"青年の家線, 印野本村線"
梅ヶ島温泉入口,しずてつジャストライン（株）,安倍線
丸太橋,富士急バス（株）・富士急モビリティ（株）,河口湖線　A1・A2・C1・C2
丸太橋,富士急バス（株）,【富士五湖】河口湖駅・御殿場プレミアムアウトレット線
丸太橋,富士急モビリティ（株）,"青年の家線, 印野本村線"
湯沢,富士急バス（株）,【富士五湖】河口湖駅・御殿場駅線
