停留所名,事業者名,バス系統
公園前,京阪バス（株）,"32くずは〜八幡, 男山南線, 7F長谷〜くずは, 15くずは〜枚方ハイツ, 8中ノ山循環, 8F中央センタ〜くずは, 9男山北右回り, 10男山北左回り, 14くずは〜男山車庫, 20男山東右回り, 21男山東左回り, 21（深夜）樟葉〜車庫, 13Bくずは〜京阪橋本, 13男山車庫〜くずは, 5男山循環コミバス, 19水珀循環, 19F水珀〜くずは, 19A新水珀循環, くずは山手線, 16くずは〜松井山手, 16Aくずは〜松井山手, 31くずは〜新田辺, 30くずは〜松井山手, 30Aくずは〜摂南北口, 67Dくずは〜新田辺, 67DRくずは〜新田辺"
井尻,高槻市,"道鵜, 道鵜（上牧）"
山手町,高槻市,梶原
別所,高槻市,成合・川久保
伏尾台一丁目,阪急バス（株）,東能勢線（130、131、132、133、134、135、136、139系統）
南平台東,高槻市,南平台東
ほそごう学園前,阪急バス（株）,東能勢線（130、131、132、133、134、135、136、139系統）
大和,高槻市,阿武山・塚原
梶原南,高槻市,"道鵜, 道鵜（上牧）"
公団阿武山,高槻市,阿武山・塚原
くずはモール,京阪バス（株）,"西船橋循環, 84船橋住宅・牧野循環, 90樟葉駅〜藤阪ハイツ, 32くずは〜八幡, 男山南線, 6Fしで原〜くずは, 7F長谷〜くずは, 15くずは〜枚方ハイツ, 8中ノ山循環, 8F中央センタ〜くずは, 9男山北右回り, 10男山北左回り, 12男山車庫〜くずは, 14くずは〜男山車庫, 10さくら小〜くずは, 11B北右回り泉左回り, 20男山東右回り, 21男山東左回り, 21（深夜）樟葉〜車庫, 13Bくずは〜京阪橋本, 13男山車庫〜くずは, 40くずは〜男山車庫, 41くずは〜八幡, 5男山循環コミバス, 5F318棟前〜くずは, 1くずは〜ポエム北山, 2くずは〜ポエム北山, 2Aくずは〜ポエム北山, 大2くずは〜ポエム北山, 大2Aくずは〜ポエム, 3くずは〜枚方ハイツ, 2（深夜）樟葉〜ポエム, 19水珀循環, 19F水珀〜くずは, 19A新水珀循環, くずは山手線, 16くずは〜松井山手, 16Aくずは〜松井山手, 31くずは〜新田辺, 30くずは〜松井山手, 30Aくずは〜摂南北口, 67Dくずは〜新田辺, 67DRくずは〜新田辺, 39枚方市北口〜樟葉駅, 88田ノ口団地〜樟葉駅, 96スポーツC〜樟葉駅, 94樟葉駅〜長尾駅, 92樟葉〜枚カントリ口, 93樟葉〜長外〜枚カン, 97樟葉〜牧高〜藤阪ハ"
あさひ,京阪バス（株）,"90樟葉駅〜藤阪ハイツ, 32くずは〜八幡, 男山南線, 6Fしで原〜くずは, 7F長谷〜くずは, 15くずは〜枚方ハイツ, 8中ノ山循環, 8F中央センタ〜くずは, 9男山北右回り, 10男山北左回り, 14くずは〜男山車庫, 20男山東右回り, 21男山東左回り, 21（深夜）樟葉〜車庫, 13Bくずは〜京阪橋本, 13男山車庫〜くずは, 40くずは〜男山車庫, 41くずは〜八幡, 5男山循環コミバス, 5F318棟前〜くずは, 1くずは〜ポエム北山, 2くずは〜ポエム北山, 2Aくずは〜ポエム北山, 大2くずは〜ポエム北山, 大2Aくずは〜ポエム, 3くずは〜枚方ハイツ, 2（深夜）樟葉〜ポエム, 19水珀循環, 19F水珀〜くずは, 19A新水珀循環, くずは山手線, 16くずは〜松井山手, 16Aくずは〜松井山手, 31くずは〜新田辺, 30くずは〜松井山手, 30Aくずは〜摂南北口, 67Dくずは〜新田辺, 67DRくずは〜新田辺, 39枚方市北口〜樟葉駅, 88田ノ口団地〜樟葉駅, 96スポーツC〜樟葉駅, 94樟葉駅〜長尾駅, 92樟葉〜枚カントリ口, 93樟葉〜長外〜枚カン"
彩都あかね2,阪急バス（株）,忍頂寺車作線（81、85、181系統）
