停留所名,事業者名,バス系統
しらたに公園,奈良交通（株）,"69　稲倉ーひかりが丘, 70　宛の木ーひかりが丘, 168　生駒駅ーひかりが丘, 170　ひかりが丘ー東生駒駅, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘, 173　白庭台駅ーひかりが丘, 【文】宛の木ー西白庭台二丁目"
白谷,奈良交通（株）,"69　稲倉ーひかりが丘, 70　宛の木ーひかりが丘, 168　生駒駅ーひかりが丘, 170　ひかりが丘ー東生駒駅, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘, 173　白庭台駅ーひかりが丘, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口"
真弓一丁目,奈良交通（株）,"125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
邑地,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅, 102　JR奈良駅西口ー邑地中村, 【文】柳生小学校ー水越神社"
高の原駅,奈良交通（株）,"1　高の原駅ー神功四丁目, 7　高の原駅ー神功四丁目, 11　高の原駅ー学園前駅（北）, 16・17　高の原駅循環, 19　高の原駅ー木津川台九丁目, 21　兜台5丁目ー高の原駅, 30・31　高の原駅ー梅美台三丁目, 34　高の原駅ー木津駅, 77　学研奈良登美ヶ丘駅ー高の原駅, 82　高山サイエンスタウンー高の原駅, 115　高の原駅ーJR奈良駅西口, 117　高の原駅ー佐保台三丁目, 【文】奈良大学, 【文】東大寺学園（高の原駅）"
奈良学園登美ヶ丘,奈良交通（株）,2　学園前駅ー中登美ヶ丘四丁目
けやき通り北,奈良交通（株）,"69　稲倉ーひかりが丘, 70　宛の木ーひかりが丘, 168　生駒駅ーひかりが丘, 170　ひかりが丘ー東生駒駅, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘, 173　白庭台駅ーひかりが丘"
稲葉,奈良交通（株）,"70　宛の木ーひかりが丘, 170　ひかりが丘ー東生駒駅, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口, 【文】宛の木ー西白庭台二丁目"
北登美ヶ丘一丁目,奈良交通（株）,"6　東登美ヶ丘六丁目東ー学園前駅（北）, 77　学研奈良登美ヶ丘駅ー高の原駅, 102　学園前駅ー鹿ノ台北二丁目, 109・110　学園前駅ー学研奈良登美ヶ丘駅, 112・113　学園前駅（北）ー鹿ノ台北二丁目"
東登美ヶ丘五丁目,奈良交通（株）,"6　東登美ヶ丘六丁目東ー学園前駅（北）, 77　学研奈良登美ヶ丘駅ー高の原駅"
東登美ヶ丘四丁目,奈良交通（株）,"6　東登美ヶ丘六丁目東ー学園前駅（北）, 77　学研奈良登美ヶ丘駅ー高の原駅"
高の原駅,木津川市,"きのつバス［木-1］, きのつバス［木-2］, きのつバス［木-3］"
真弓二丁目,奈良交通（株）,"125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
出店,奈良交通（株）,"70　宛の木ーひかりが丘, 82　生駒駅北口ー北田原, 170　ひかりが丘ー東生駒駅, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口, 【文】宛の木ー西白庭台二丁目"
県立国際高校,奈良交通（株）,129・130　学園前駅（北）ー学研北生駒駅
石打保育所前,伊賀市,廃止代替バス路線　月瀬線
中登美ヶ丘四丁目,奈良交通（株）,"2　学園前駅ー中登美ヶ丘四丁目, 9　学園前駅ー中登美ヶ丘四丁目, 109・110　学園前駅ー学研奈良登美ヶ丘駅, 129・130　学園前駅（北）ー学研北生駒駅"
白庭台駅,奈良交通（株）,"69　稲倉ーひかりが丘, 70　宛の木ーひかりが丘, 165　生駒駅ー白庭台駅, 168　生駒駅ーひかりが丘, 170　ひかりが丘ー東生駒駅, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘, 173　白庭台駅ーひかりが丘"
辻村,奈良交通（株）,【文】興東館柳生中学校ー北野山
邑地中村,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅, 102　JR奈良駅西口ー邑地中村, 【文】柳生小学校ー水越神社"
押熊北口,奈良交通（株）,11　高の原駅ー学園前駅（北）
神功四丁目,奈良交通（株）,"1　高の原駅ー神功四丁目, 7　高の原駅ー神功四丁目"
右京四丁目中,奈良交通（株）,1　高の原駅ー神功四丁目
朱雀二丁目,奈良交通（株）,"16・17　高の原駅循環, 30・31　高の原駅ー梅美台三丁目, 34　高の原駅ー木津駅, 115　高の原駅ーJR奈良駅西口, 117　高の原駅ー佐保台三丁目"
右京一丁目,奈良交通（株）,1　高の原駅ー神功四丁目
朱雀五丁目,奈良交通（株）,16・17　高の原駅循環
阪原中村,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅, 102　JR奈良駅西口ー邑地中村, 【文】興東館柳生中学校ー北野山"
右京四丁目西,奈良交通（株）,"1　高の原駅ー神功四丁目, 7　高の原駅ー神功四丁目"
中登美ヶ丘三丁目,奈良交通（株）,"9　学園前駅ー中登美ヶ丘四丁目, 109・110　学園前駅ー学研奈良登美ヶ丘駅, 129・130　学園前駅（北）ー学研北生駒駅"
蛇喰,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター"
真弓三丁目,奈良交通（株）,"125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
岩屋口,奈良交通（株）,"70　宛の木ーひかりが丘, 82　生駒駅北口ー北田原, 170　ひかりが丘ー東生駒駅, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口, 【文】宛の木ー西白庭台二丁目"
邑地上出口,奈良交通（株）,【文】柳生小学校ー水越神社
中登美ヶ丘二丁目,奈良交通（株）,"6　東登美ヶ丘六丁目東ー学園前駅（北）, 102　学園前駅ー鹿ノ台北二丁目, 103　鹿ノ台北二丁目ー学園前駅, 112・113　学園前駅（北）ー鹿ノ台北二丁目"
神功三丁目,奈良交通（株）,"1　高の原駅ー神功四丁目, 7　高の原駅ー神功四丁目"
石打,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅"
石打,伊賀市,廃止代替バス路線　月瀬線
庄西口,奈良交通（株）,171　ひかりが丘ー東生駒駅
朱雀四丁目,奈良交通（株）,16・17　高の原駅循環
真弓橋,奈良交通（株）,"151　富雄駅ー高山学校前, 152　富雄駅ー庄田, 153・154　富雄駅ー傍示（育英西校経由）, 155　富雄駅ー学研北生駒駅, 156　富雄駅ー生駒北スポーツセンター"
押熊,奈良交通（株）,72　大和西大寺駅ー押熊
阪原,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅, 102　JR奈良駅西口ー邑地中村, 【文】興東館柳生中学校ー北野山"
朱雀第一住宅,奈良交通（株）,"16・17　高の原駅循環, 30・31　高の原駅ー梅美台三丁目, 34　高の原駅ー木津駅, 115　高の原駅ーJR奈良駅西口, 117　高の原駅ー佐保台三丁目"
真弓四丁目,奈良交通（株）,"125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
中登美ヶ丘団地,奈良交通（株）,"9　学園前駅ー中登美ヶ丘四丁目, 109・110　学園前駅ー学研奈良登美ヶ丘駅, 129・130　学園前駅（北）ー学研北生駒駅"
東登美ヶ丘一丁目西口,奈良交通（株）,"1　学園前駅ー東登美ヶ丘一丁目, 11　高の原駅ー学園前駅（北）"
けやき通り南,奈良交通（株）,"69　稲倉ーひかりが丘, 165　生駒駅ー白庭台駅, 168　生駒駅ーひかりが丘, 171　ひかりが丘ー東生駒駅, 172　東生駒駅ーひかりが丘"
東登美ヶ丘一丁目,奈良交通（株）,"1　学園前駅ー東登美ヶ丘一丁目, 11　高の原駅ー学園前駅（北）"
寺脇,奈良交通（株）,"94・100　JR奈良駅ー柳生ー石打, 95　石打ーJR奈良駅"
寺脇,伊賀市,廃止代替バス路線　月瀬線
北村,奈良交通（株）,"96　JR奈良駅ー下狭川, 105・106　広岡ーJR奈良駅西口"
右京三丁目,奈良交通（株）,"11　高の原駅ー学園前駅（北）, 【文】奈良大学"
須川,奈良交通（株）,"96　JR奈良駅ー下狭川, 105・106　広岡ーJR奈良駅西口, 【文】広岡ー興東館柳生中学校, 【文】興東館柳生中学校ー須川"
お松の宮,奈良交通（株）,"70　宛の木ーひかりが丘, 82　生駒駅北口ー北田原, 170　ひかりが丘ー東生駒駅, 188　学研北生駒駅ー生駒駅北口, 189　学研北生駒駅ー生駒駅北口, 【文】宛の木ー西白庭台二丁目"
奈良大学,奈良交通（株）,11　高の原駅ー学園前駅（北）
左京四丁目,奈良交通（株）,16・17　高の原駅循環
神功南口,奈良交通（株）,11　高の原駅ー学園前駅（北）
奈良市東部出張所,奈良交通（株）,"95　石打ーJR奈良駅, 105・106　広岡ーJR奈良駅西口, 【文】広岡ー興東館柳生中学校, 【文】興東館柳生中学校ー須川"
登美ヶ丘五丁目,奈良交通（株）,"1　学園前駅ー東登美ヶ丘一丁目, 11　高の原駅ー学園前駅（北）"
松陽台二丁目,奈良交通（株）,"19　学園前駅ー奈良北高校, 125・126　学研北生駒駅ー学園前駅, 126・127・128　学園前駅ー学研北生駒駅, 135・136・138　学園前駅ー高山サイエンスタウン"
