停留所名,事業者名,バス系統
上谷,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
市民プール前,備北バス（株）,"成羽〜県民局〜高梁駅, 陣山〜井谷〜高梁駅"
東5丁目,赤磐市,"可真・桜が丘東線, 松木・下市線"
中原町,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
斗有下,赤磐市,西山線
西窪田,赤磐市,"笹岡線, 北佐古田線, 西山線"
神社前（高梁市）,備北バス（株）,"平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅"
西楢井,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
河田原口,赤磐市,"可真・桜が丘東線, 小野田線, 豊田・熊山線"
通槇,備北バス（株）,"平川〜川戸〜田原（冬期のみ）, 平川〜古町〜高梁駅"
成美コミュティー前,備北バス（株）,"平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅"
住電前,備北バス（株）,"平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅"
小山,赤磐市,可真・桜が丘東線
入江橋,赤磐市,"笹岡線, 北佐古田線"
下布瀬,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅"
文化センター前,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
東4丁目公園,赤磐市,可真・桜が丘東線
備中観光前,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅"
西岡医院（古町）,高梁市,"生活福祉バス（成羽地域）中野・小泉線, 生活福祉バス（成羽地域）中線"
西岡医院前,高梁市,生活福祉バス（成羽地域）吹屋線
大原,高梁市,生活福祉バス（備中地域）黒鳥〜布賀線
窪田,赤磐市,赤磐・美作線
窪田,宇野自動車（株）,林野線
御津公民館前,中鉄バス（株）,下加茂・尾原・杉谷・福沢線
御津公民館前,岡山市,"御津・建部コミュニティバス　幹線（福渡駅〜国立病院）, 御津・建部コミュニティバス　虎倉線, 御津・建部コミュニティバス　尺森線, 御津・建部コミュニティバス　佐野・上伊田線"
神田,赤磐市,高陽北西線
JR熊山駅,赤磐市,"可真・桜が丘東線, 小野田線, 豊田・熊山線"
下谷,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
原橋,備前市,片上和気線
福石中西,備前市,福石線
古町,備北バス（株）,"平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅"
桜が丘郵便局,赤磐市,"可真・桜が丘東線, 松木・下市線"
佐々木,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
ポルカ天満屋,高梁市,"生活福祉バス（中井・川面・巨瀬地域）中井313経由線, 生活福祉バス（中井・川面・巨瀬地域）中井180経由線, 生活福祉バス（中井・川面・巨瀬地域）山際線, 生活福祉バス（中井・川面・巨瀬地域）上野線, 生活福祉バス（中井・川面・巨瀬地域）巨瀬北部線, 生活福祉バス（中井・川面・巨瀬地域）巨瀬中部線, 生活福祉バス（中井・川面・巨瀬地域）巨瀬南部線, 生活福祉バス（中井・川面・巨瀬地域）川面線"
福石中東,備前市,福石線
桜が丘東五丁目,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線"
東別れ,高梁市,生活福祉バス（備中地域）黒鳥〜布賀線
東町,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
東町,高梁市,"生活福祉バス（成羽地域）中野・小泉線, 生活福祉バス（成羽地域）中線, 生活福祉バス（成羽地域）吹屋線"
八木山,備前市,三石線
轟橋,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
成羽病院,高梁市,"生活福祉バス（成羽地域）中野・小泉線, 生活福祉バス（成羽地域）中線, 生活福祉バス（成羽地域）吹屋線"
福石上,備前市,福石線
成羽病院前,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
愛宕口,備北バス（株）,"一ノ瀬〜楢井〜高梁駅, 東村〜大和〜高梁駅, 大和〜坂本〜高梁駅"
志藤橋,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅"
稲荷口,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
閑谷中,備前市,"吉永線, 南北閑谷学校のぞみ線"
佐々木上組,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
佐々木下,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
小迫,備北バス（株）,"平川〜川戸〜田原（冬期のみ）, 平川〜古町〜高梁駅"
東窪田,赤磐市,"赤磐・美作線, 笹岡線, 北佐古田線"
東窪田,宇野自動車（株）,林野線
中銀前,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
佐原,備北バス（株）,"平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅"
東4丁目南,赤磐市,可真・桜が丘東線
布瀬橋,備北バス（株）,"坂本〜成羽〜高梁駅, 坂本〜田原〜川合, 平川〜古町〜高梁駅"
後谷下,備北バス（株）,"平川〜川戸〜田原（冬期のみ）, 平川〜古町〜高梁駅"
徳富北,赤磐市,豊田・熊山線
成羽バスセンター,高梁市,"生活福祉バス（成羽地域）宇治線, 生活福祉バス（成羽地域）中野・小泉線, 生活福祉バス（成羽地域）中線, 生活福祉バス（成羽地域）吹屋線"
長谷,備北バス（株）,"平川〜川戸〜田原（冬期のみ）, 平川〜古町〜高梁駅"
桜が丘西10丁目東,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
成羽,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
落合橋上,備北バス（株）,"成羽〜県民局〜高梁駅, 陣山〜井谷〜高梁駅"
日名口,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
桜が丘西10丁目中,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
交流センター,赤磐市,"可真・桜が丘東線, 松木・下市線"
桜が丘中央,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
上境谷,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
地蔵前,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
千躰,赤磐市,豊田・熊山線
桜が丘西10丁目西,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
中山,備前市,片上和気線
弥上,赤磐市,可真・桜が丘東線
東,高梁市,生活福祉バス（備中地域）黒鳥〜布賀線
後谷,備北バス（株）,"平川〜川戸〜田原（冬期のみ）, 平川〜古町〜高梁駅"
東2丁目公園,赤磐市,可真・桜が丘東線
井谷下,備北バス（株）,"成羽〜県民局〜高梁駅, 陣山〜井谷〜高梁駅"
釣井,赤磐市,豊田・熊山線
落合橋,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
桜が丘西9丁目東,宇野自動車（株）,"ネオ瀬戸線, ネオポリス線, 東岡山線"
井谷,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅"
鹿之助前,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅, 成羽〜県民局〜高梁駅, 陣山〜井谷〜高梁駅"
東4丁目西,赤磐市,"可真・桜が丘東線, 松木・下市線"
東2丁目中,赤磐市,可真・桜が丘東線
荒神谷,備北バス（株）,"坂本〜成羽〜高梁駅, 平川〜古町〜高梁駅, 地頭〜古町〜岡山天満屋, 地頭〜古町〜高梁駅, 川上バスセンター〜成羽〜高梁駅"
原三谷橋,中鉄バス（株）,下加茂・尾原・杉谷・福沢線
