停留所名,事業者名,バス系統
大子駅前,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜池田中〜大子駅, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜フォレスパ大子, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜森の前, 大子駅前〜盛泉, 大子駅前〜大子営業所, 大子駅前〜滝本, 大子駅前〜唐竹久保, 大子駅前〜栃原新田, 大子駅前〜馬次入口, 大子駅前〜梨野沢〜地瀬, 唐竹久保〜池田中〜大子駅"
常陽銀行大子支店前,茨城交通（株）,"大子B循環, 大子営業所〜森の前, 大子営業所〜大子駅前, 大子営業所〜池田中〜大子駅, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子営業所〜梨野沢〜地瀬, 大子駅〜池田中〜蛇穴, 大子駅〜池田中〜門の井, 大子駅前〜フォレスパ大子, 大子駅前〜高藪下〜家戸内, 大子駅前〜蛇穴, 大子駅前〜栃原新田, 大子駅前〜馬次入口"
中井塚,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
三鉱,北茨城市,中郷線
泉町新道,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子駅前〜フォレスパ大子, 大子駅前〜大子営業所, 大子駅前〜栃原新田, 大子駅前〜馬次入口"
グリーンヒル中郷,北茨城市,中郷線
グリーンヒル中郷,茨城交通（株）,南中郷駅〜グリーンヒル中郷
泉町（大子町）,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子駅前〜フォレスパ大子, 大子駅前〜大子営業所, 大子駅前〜栃原新田, 大子駅前〜馬次入口"
集会所前,北茨城市,中郷線
集会所前,茨城交通（株）,南中郷駅〜グリーンヒル中郷
苗代田,茨城交通（株）,"大子営業所〜馬次入口, 大子駅前〜馬次入口"
小生瀬,茨城交通（株）,"大子営業所〜馬次入口, 大子駅前〜馬次入口"
大子町役場,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子駅前〜大子営業所, 大子駅前〜滝本, 大子駅前〜栃原新田, 大子駅前〜馬次入口"
寺地,茨城交通（株）,大子駅前〜高藪下〜家戸内
家戸内,茨城交通（株）,大子駅前〜高藪下〜家戸内
炭鉱口,北茨城市,中郷線
汐見ヶ丘十丁目,茨城交通（株）,南中郷駅〜グリーンヒル中郷
汐見ヶ丘10丁目,北茨城市,中郷線
小生瀬宿中,茨城交通（株）,"大子営業所〜馬次入口, 大子駅前〜馬次入口"
営林署（小妻）,茨城交通（株）,"下幡〜漆平, 総合福祉会館〜ぬく森の湯〜漆平, 総合福祉会館〜森湯〜つりぼり, 太田営業所〜若駒つりぼり, 太田営業所〜里川入口"
希望ヶ丘団地入口,北茨城市,中郷線
汐見ヶ丘九丁目,茨城交通（株）,南中郷駅〜グリーンヒル中郷
大子合同庁舎前,茨城交通（株）,"大子A循環, 大子B循環, 大子営業所〜栃原新田, 大子営業所〜馬次入口, 大子駅前〜大子営業所, 大子駅前〜滝本, 大子駅前〜栃原新田, 大子駅前〜馬次入口"
汐見ヶ丘五丁目,茨城交通（株）,南中郷駅〜グリーンヒル中郷
