停留所名,事業者名,バス系統
古間駅,信濃町,荒瀬原線
中須宮上,長電ハイヤー,楽ちんバス西・北部ルート
落影団地,信濃町,北信・高山線
赤岩中,中野市,倭・科野地区（たかやしろライン）
堂北,長電バス（株）,合庁線
南永江,長電バス（株）,永田・親川線
原,信濃町,"石橋・板橋線, 長水・仁之倉線"
上落合,信濃町,長水・仁之倉線
落合,信濃町,長水・仁之倉線
苗間,長電ハイヤー,楽ちんバス西・北部ルート
若宮,長電バス（株）,堀越線
硲生活改善センター,中野市,豊田地域（ふるさとライン）
合同庁舎前,長電バス（株）,合庁線
高杜神社上,中野市,倭・科野地区（たかやしろライン）
毛の川入口,長電バス（株）,永田・親川線
穴田,長電バス（株）,永田・親川線
穴田バス停,中野市,豊田地域（ふるさとライン）
赤岩,長電バス（株）,中野木島線
いこいの家,信濃町,国道線
赤岩火の見,中野市,倭・科野地区（たかやしろライン）
落影,信濃町,"国道線, 北信・高山線"
乗廻入口,長電ハイヤー,楽ちんバス西・北部ルート
奥裾花自然園入口,アルピコ交通（株）,奥裾花線
乗廻集会所,長電ハイヤー,楽ちんバス西・北部ルート
根古屋,長電バス（株）,合庁線
旧保育園前,小谷村,"小谷線, 土谷線, 北小谷線"
おたりつぐら,小谷村,"土谷線, 北小谷線"
毛野川,中野市,豊田地域（ふるさとライン）
落影上,信濃町,"国道線, 北信・高山線"
富ヶ原公会堂前,信濃町,石橋・板橋線
上越公会堂,中野市,倭・科野地区（たかやしろライン）
大下,長電バス（株）,永田・親川線
壁田新田,長電バス（株）,合庁線
富ヶ原東,信濃町,石橋・板橋線
富ヶ原中央,信濃町,石橋・板橋線
越コミュニティセンター,中野市,倭・科野地区（たかやしろライン）
西笠原,長電バス（株）,合庁線
北雨中,小谷村,"小谷線, 土谷線, 北小谷線"
奈良本,長電バス（株）,奈良本線
御所の入,長電バス（株）,堀越線
赤坂,長電ハイヤー,楽ちんバス西・北部ルート
