停留所名,事業者名,バス系統
総合支援エリア,秋田中央交通（株）,南ヶ丘線
遊学舎前,秋田中央交通（株）,"南大通り経由日赤病院線, 広面御所野線, 南ヶ丘線"
秋田南クリニック前,秋田中央交通（株）,南ヶ丘線
大住三丁目,秋田中央交通（株）,大住・みなみ野団地線
県営南ヶ丘住宅前,秋田中央交通（株）,南ヶ丘線
美術大学前,秋田中央交通（株）,"新港線, 新屋線"
美術大学前,羽後交通（株）,（急行）本荘・秋田線
栗田町,秋田中央交通（株）,新屋西線
みなみ野入口,秋田中央交通（株）,大住・みなみ野団地線
大住小学校入口,秋田中央交通（株）,大住・みなみ野団地線
元町,秋田中央交通（株）,新屋西線
日赤病院前,秋田中央交通（株）,"南大通り経由日赤病院線, 広面御所野線"
日赤病院前,秋田市,"南部線河辺Aコース, 南部線雄和Aコース, 南部線雄和Bコース, 東部線中北手コース"
大住団地,秋田中央交通（株）,大住・みなみ野団地線
大住コミュニティセンター入口,秋田中央交通（株）,大住・みなみ野団地線
大野口,秋田中央交通（株）,"牛島経由御野場団地線, 大野線, 御所野発県庁市役所前大川反車庫ゆき, 仁井田御所野線, 柳原経由御野場団地線, 秋田高校線"
境田,秋田市,南部線河辺Aコース
西中学校前,秋田中央交通（株）,"新港線, 新屋線"
西中学校前,羽後交通（株）,（急行）本荘・秋田線
牛島西四丁目,秋田中央交通（株）,大住・みなみ野団地線
新屋県営住宅前,秋田中央交通（株）,新屋西線
新屋郵便局前,秋田中央交通（株）,新屋西線
小中嶋入口,秋田中央交通（株）,大野線
大野四区,秋田中央交通（株）,大野線
下刺巻,羽後交通（株）,角館・田沢湖線
大野三区,秋田中央交通（株）,大野線
上庄内,羽後交通（株）,船岡線
上新田,秋田中央交通（株）,"牛島経由御野場団地線, 御所野発県庁市役所前大川反車庫ゆき, 仁井田御所野線, 柳原経由御野場団地線, 秋田高校線"
新屋市営住宅前,秋田中央交通（株）,新屋西線
中表町,秋田中央交通（株）,新屋西線
上刺巻,羽後交通（株）,角館・田沢湖線
協和スキー場,羽後交通（株）,船岡線
庄内,羽後交通（株）,船岡線
新屋駅入口,秋田中央交通（株）,"新港線, 新屋線"
新屋駅入口,羽後交通（株）,（急行）本荘・秋田線
大野,秋田中央交通（株）,大野線
仁井田小学校入口,秋田中央交通（株）,"牛島経由御野場団地線, 御所野発県庁市役所前大川反車庫ゆき, 仁井田御所野線, 柳原経由御野場団地線, 秋田高校線"
上表町,秋田中央交通（株）,新屋西線
新屋日吉町,秋田中央交通（株）,新屋西線
庄内前田,羽後交通（株）,船岡線
大野二区,秋田中央交通（株）,大野線
四季の湯入口,羽後交通（株）,船岡線
大野一区,秋田中央交通（株）,大野線
下庄内,羽後交通（株）,船岡線
日吉神社前（県道側）,秋田中央交通（株）,"新港線, 新屋線"
新屋駅前,秋田中央交通（株）,新屋線
日吉神社前（表町側）,秋田中央交通（株）,新屋西線
旧赤平小学校前,秋田市,南部線河辺Aコース
日吉坂,秋田中央交通（株）,新屋西線
中村入口,秋田中央交通（株）,新屋線
中村入口,秋田市,"西部線浜田コース, 西部線下浜コース"
西部サービスセンター,秋田中央交通（株）,"新港線, 新屋線, 新屋高校線, 新屋西線"
西部サービスセンター,秋田市,"西部線浜田コース, 西部線下浜コース, 西部線豊岩コース"
日吉神社前（日吉坂下）,秋田中央交通（株）,"新屋線, 新屋西線"
日吉神社前,羽後交通（株）,（急行）本荘・秋田線
日吉神社前,秋田市,"西部線浜田コース, 西部線下浜コース"
目長田,秋田中央交通（株）,御所野発県庁市役所前大川反車庫ゆき
仁井田中丁,秋田中央交通（株）,"牛島経由御野場団地線, 御所野発県庁市役所前大川反車庫ゆき, 柳原経由御野場団地線, 秋田高校線, リムジンバス空港⇒市内, リムジンバス市内⇒空港"
中村一区,秋田中央交通（株）,新屋線
中村一区,秋田市,"西部線浜田コース, 西部線下浜コース"
仁井田交番前,秋田中央交通（株）,仁井田御所野線
新屋踏切前,秋田中央交通（株）,"新港線, 新屋線, 新屋高校線, 新屋西線"
新屋踏切前,秋田市,西部線豊岩コース
元中村,秋田中央交通（株）,新屋線
元中村,秋田市,"西部線浜田コース, 西部線下浜コース"
横山下丁,秋田中央交通（株）,広面御所野線
仁井田横町,秋田中央交通（株）,御所野発県庁市役所前大川反車庫ゆき
御野場団地入口,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
赤平,秋田市,南部線河辺Aコース
御野場東口,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
仁井田本町五丁目,秋田中央交通（株）,仁井田御所野線
中村二区,秋田中央交通（株）,新屋線
中村二区,秋田市,"西部線浜田コース, 西部線下浜コース"
新屋鳥木町,秋田中央交通（株）,"新港線, 新屋線, 新屋高校線, 新屋西線"
新屋鳥木町,秋田市,西部線豊岩コース
大道,羽後交通（株）,角館・田沢湖線
御野場病院前,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
比内町,秋田市,西部線下浜コース
沢内,羽後交通（株）,船岡線
沢内入口,羽後交通（株）,船岡線
田尻沢,秋田中央交通（株）,"新港線, 新屋線, 新屋高校線, 新屋西線"
田尻沢,秋田市,西部線豊岩コース
大森山公園西入口,秋田中央交通（株）,新屋線
大森山公園西入口,秋田市,"西部線浜田コース, 西部線下浜コース"
南部サービスセンター前,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
沢内公民館前,羽後交通（株）,船岡線
新屋高校入口,秋田中央交通（株）,"新港線, 新屋線, 新屋高校線, 新屋西線"
新屋高校入口,秋田市,西部線豊岩コース
御野場幼稚園前,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
石田坂下丁,秋田市,西部線豊岩コース
高岡（河辺）,秋田市,南部線河辺Aコース
大森山動物園,秋田中央交通（株）,新屋線
ニュータウン御野場,秋田中央交通（株）,仁井田御所野線
御野場大通り,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
公営住宅前,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
田尻沢東町,秋田中央交通（株）,"新港線, 新屋線, 新屋高校線, 新屋西線"
田尻沢東町,秋田市,西部線豊岩コース
中村三区,秋田市,"西部線浜田コース, 西部線下浜コース"
市兵衛橋,秋田市,西部線豊岩コース
ケヤキ通り,秋田中央交通（株）,仁井田御所野線
刺巻駅前,羽後交通（株）,角館・田沢湖線
大森山公園東入口,秋田市,西部線下浜コース
児童公園前,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
御野場西口,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
神明社,秋田市,西部線豊岩コース
御野場南口,秋田中央交通（株）,"牛島経由御野場団地線, 柳原経由御野場団地線, 秋田高校線"
芋台,羽後交通（株）,船岡線
新屋高校前,秋田中央交通（株）,"新港線, 新屋線, 新屋高校線, 新屋西線"
新屋高校前,秋田市,西部線豊岩コース
御野場団地,秋田中央交通（株）,"牛島経由御野場団地線, 仁井田御所野線, 柳原経由御野場団地線, 秋田高校線"
浜田小学校前,秋田市,"西部線浜田コース, 西部線下浜コース"
石田坂,秋田市,西部線豊岩コース
宮田沢,秋田市,西部線下浜コース
中央シルバーエリア,秋田中央交通（株）,"仁井田御所野線, 広面御所野線"
中央シルバーエリア,秋田市,"南部線河辺Aコース, 南部線雄和Aコース, 南部線雄和Bコース"
