停留所名,事業者名,バス系統
本生間,加計呂麻バス（有）,生間〜徳浜
生間,加計呂麻バス（有）,"瀬相〜秋徳（佐知克）〜生間, 瀬相〜押角〜生間, 生間〜徳浜"
花富,加計呂麻バス（有）,瀬相〜秋徳（佐知克）〜生間
勢里,加計呂麻バス（有）,瀬相〜秋徳（佐知克）〜生間
諸鈍,加計呂麻バス（有）,"瀬相〜秋徳（佐知克）〜生間, 生間〜徳浜"
野見山,加計呂麻バス（有）,瀬相〜秋徳（佐知克）〜生間
佐知克,加計呂麻バス（有）,瀬相〜秋徳（佐知克）〜生間
秋徳,加計呂麻バス（有）,瀬相〜秋徳（佐知克）〜生間
徳浜,加計呂麻バス（有）,生間〜徳浜
佐仁,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 奄美空港-佐仁, 赤木名Aコープ-佐仁"
用,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
楠野,（株）しまバス,"佐仁-真名津, 赤木名Aコープ-佐仁"
用入口,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
屋仁,（株）しまバス,"佐仁-真名津, 赤木名Aコープ-佐仁"
肥田,（株）しまバス,"佐仁-真名津, 赤木名Aコープ-佐仁"
城前田,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
笠利郵便局前,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
川上,（株）しまバス,"佐仁-真名津, 赤木名Aコープ-佐仁"
笠利小学校前,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
赤木名又,（株）しまバス,"佐仁-真名津, 赤木名Aコープ-佐仁"
辺留,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
須野,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
安木屋場,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
須野入口,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
あやまる岬,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
須野崎原,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
三鳥屋,（株）しまバス,"佐仁-真名津, 赤木名Aコープ-佐仁"
円,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
船倉,（株）しまバス,"佐仁-真名津, 赤木名Aコープ-佐仁"
土盛,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
赤木名外金久,（株）しまバス,"赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名, 赤木名Aコープ-佐仁, 赤木名-節田"
嘉渡入口,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
赤木名中金久,（株）しまバス,"赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名, 赤木名Aコープ-佐仁, 赤木名-節田"
嘉渡,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
奄美市役所笠利支所前,（株）しまバス,"赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名, 赤木名Aコープ-佐仁, 赤木名-節田"
本龍郷,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
赤木名入口,（株）しまバス,"赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名, 赤木名Aコープ-佐仁, 赤木名-節田"
Aコープ前,（株）しまバス,"赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 赤木名Aコープ-佐仁"
大島北高等学校前,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名, 赤木名-節田"
宇宿郵便局前,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
本龍郷入口,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
宇宿,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
秋名,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
城間,（株）しまバス,"奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
芦穂の里,（株）しまバス,"奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
有良,（株）しまバス,"奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
万屋,（株）しまバス,"赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
二次郎新田,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名, 赤木名-節田"
和野入口,（株）しまバス,"赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港"
芦花部,（株）しまバス,"奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
手花部,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名, 赤木名-節田"
手花部小学校前,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
番屋,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
阿丹崎,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
久場浦,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
久場,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
奄美空港,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港, 奄美空港-佐仁"
喜瀬浦,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
一屯,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
平,（株）しまバス,赤木名-節田
和野,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, せとうち海の駅-奄美空港"
瀬留,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
喜瀬,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
宮久田橋,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
玉里団地,（株）しまバス,"秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
奄美パーク,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
節田,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 赤木名-節田"
奄美パーク入口,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
笠寿園前,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
屋入ひさ倉前,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港"
愛寿園前,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港"
奄美カントリークラブ前,（株）しまバス,"奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
赤尾木受信所前,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
赤尾木郵便局前,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
赤尾木,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 赤尾木郵便局前-赤木名"
龍郷町役場前,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
土浜,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
大島養護学校前,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港"
自衛隊奄美駐屯地前,（株）しまバス,"奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
根原,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港"
浦,（株）しまバス,"奄美空港・佐仁-平田町奥又, 佐仁-真名津, 秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
大島紬村入口,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港"
東海岸,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
龍南中学校前,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, せとうち海の駅-奄美空港, 秋名-ビッグⅡ前-平田町奥又, 安木屋場-ビッグⅡ, 奥又-大熊-ビッグⅡ"
神の子,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
用安,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
ばしゃ山,（株）しまバス,"奄美空港-こしゅく第1公園, 赤木名外金久-せとうち海の駅"
大熊,（株）しまバス,"こしゅく第1公園-大熊, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
大熊入口,（株）しまバス,"こしゅく第1公園-大熊, 奥万田-こしゅく第1公園, 平田町奥又-和光園, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
平松入口,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
鳩浜,（株）しまバス,"奄美空港-こしゅく第1公園, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, こしゅく第1公園-大熊, だいわ大熊店前-平田町奥又, 奥万田-こしゅく第1公園, 平田町奥又-和光園, 秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
名瀬徳洲会病院前,（株）しまバス,"こしゅく第1公園-大熊, 奥万田-こしゅく第1公園, 平田町奥又-和光園, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
水間内科前,（株）しまバス,"奥万田-こしゅく第1公園, 平田町奥又-和光園"
鳩浜団地,（株）しまバス,"奄美空港-こしゅく第1公園, 奄美空港・佐仁-平田町奥又, 佐仁-真名津, こしゅく第1公園-大熊, だいわ大熊店前-平田町奥又, 奥万田-こしゅく第1公園, 平田町奥又-和光園, 秋名-ビッグⅡ前-平田町奥又, 奥又-大熊-ビッグⅡ, 奥又-大熊-秋名-安木屋場"
平松町,（株）しまバス,"奄美空港-こしゅく第1公園, せとうち海の駅-こしゅく第1公園, こしゅく第1公園-大熊, こしゅく第1公園-平田町奥又, 奥万田-こしゅく第1公園, 虹の丘-平田町奥又"
