停留所名,事業者名,バス系統
二ケ橋,丹後海陸交通（株）,71　久美浜線
長岡,丹後海陸交通（株）,28　峰山延利線
久美浜病院,京丹後市,"佐濃南線, 佐濃北線, 川上線, 田村線, 二区環状線, 湊線"
久美浜病院前,丹後海陸交通（株）,71　久美浜線
海士,京丹後市,"佐濃北線, 川上線"
松田団地,丹後海陸交通（株）,27　峰山四辻線
女布,京丹後市,佐濃北線
延利,京丹後市,弥栄延利線：溝谷〜新宮〜溝谷
延利,丹後海陸交通（株）,28　峰山延利線
三ツ橋,丹後海陸交通（株）,25　峰山線
長野坂谷,京丹後市,佐濃北線
栃谷,丹後海陸交通（株）,71　久美浜線
長野口,京丹後市,佐濃北線
永留,京丹後市,佐濃北線
成相寺,丹後海陸交通（株）,成相線
パノラマ展望所,丹後海陸交通（株）,成相線
河梨,京丹後市,二区環状線
竹藤,京丹後市,佐濃北線
共同作業所前,京丹後市,佐濃北線
善王寺公民館前,丹後海陸交通（株）,28　峰山延利線
明田,丹後海陸交通（株）,28　峰山延利線
丸山公民館前,京丹後市,佐濃北線
御陵前,丹後海陸交通（株）,71　久美浜線
成相寺山門前,丹後海陸交通（株）,成相線
口馬地,京丹後市,二区環状線
久美浜高校前,京丹後市,"佐濃北線, 川上線"
坂井,京丹後市,"佐濃南線, 佐濃北線"
二箇,丹後海陸交通（株）,71　久美浜線
栃谷,京丹後市,二区環状線
口大野団地前,丹後海陸交通（株）,25　峰山線
橋爪,丹後海陸交通（株）,71　久美浜線
永留茶屋,京丹後市,佐濃北線
永留,丹後海陸交通（株）,71　久美浜線
五箇,丹後海陸交通（株）,71　久美浜線
旧海部小学校前,京丹後市,川上線
友重,京丹後市,"佐濃南線, 佐濃北線"
友重,丹後海陸交通（株）,71　久美浜線
円頓寺,京丹後市,佐濃北線
海部,丹後海陸交通（株）,71　久美浜線
周枳,丹後海陸交通（株）,27　峰山四辻線
郷,京丹後市,佐濃北線
大師口,丹後海陸交通（株）,71　久美浜線
傘松駅,丹後海陸交通（株）,成相線
ほくとしんきん大宮支店前,丹後海陸交通（株）,"27　峰山四辻線, 28　峰山延利線"
奥馬地,京丹後市,二区環状線
谷峠,丹後海陸交通（株）,71　久美浜線
友重上,京丹後市,"佐濃南線, 佐濃北線"
口大野,丹後海陸交通（株）,25　峰山線
佐野乙,京丹後市,佐濃北線
野中［久美浜町］,京丹後市,佐濃南線
野中,丹後海陸交通（株）,71　久美浜線
谷工業団地前,丹後海陸交通（株）,71　久美浜線
島,京丹後市,川上線
甲坂,京丹後市,二区環状線
江尻下,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
大宮庁舎前,丹後海陸交通（株）,"27　峰山四辻線, 28　峰山延利線"
田井,丹後海陸交通（株）,田井線
マリーンピア,丹後海陸交通（株）,田井線
谷,京丹後市,佐濃南線
天橋立ケーブル下,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
安養寺,京丹後市,佐濃南線
安養寺,丹後海陸交通（株）,71　久美浜線
口三谷,京丹後市,二区環状線
森本,丹後海陸交通（株）,28　峰山延利線
天橋立元伊勢籠神社,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
芦原口,京丹後市,佐濃南線
中野本坂,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
府中診療所前,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
鱒留公民館前,丹後海陸交通（株）,71　久美浜線
佐野丙,京丹後市,"佐濃南線, 佐濃北線"
佐野丙,丹後海陸交通（株）,71　久美浜線
江尻,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
全徳寺前,丹後海陸交通（株）,71　久美浜線
奥三谷,京丹後市,二区環状線
高龍小学校前,京丹後市,"佐濃南線, 佐濃北線, 川上線"
丹後郷土資料館,丹後海陸交通（株）,9　蒲入線
小桑口,京丹後市,佐濃南線
小桑口,丹後海陸交通（株）,71　久美浜線
溝尻,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
ホテル＆リゾーツ京都宮津,丹後海陸交通（株）,田井線
京丹後大宮駅,丹後海陸交通（株）,"25　峰山線, 27　峰山四辻線"
大路口,丹後海陸交通（株）,71　久美浜線
高龍小学校,京丹後市,佐濃南線
品田,京丹後市,"佐濃南線, 佐濃北線"
国分,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
新谷,京丹後市,川上線
三坂,丹後海陸交通（株）,28　峰山延利線
天橋立ワイナリー前,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
佐野甲,丹後海陸交通（株）,71　久美浜線
出合,丹後海陸交通（株）,"25　峰山線, 27　峰山四辻線"
支援学校下,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
新庄,京丹後市,佐濃南線
クアハウス岩滝,丹後海陸交通（株）,30　与謝線
男山郵便局,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
小桑,京丹後市,佐濃南線
男山,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
上三重,丹後海陸交通（株）,28　峰山延利線
東町,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
出角,京丹後市,川上線
岩滝体育館,丹後海陸交通（株）,30　与謝線
与謝の海病院,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
矢原,丹後海陸交通（株）,田井線
野原,京都交通（株）,41・42田井・野原線
須田,京丹後市,川上線
市場,京丹後市,川上線
脇之浜,丹後海陸交通（株）,田井線
獅子,丹後海陸交通（株）,田井線
大宮南小学校,丹後海陸交通（株）,27　峰山四辻線
田井,京都交通（株）,41・42田井・野原線
岩滝,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 30　与謝線"
須田郵便局前,京丹後市,川上線
弓木,丹後海陸交通（株）,30　与謝線
谷内,丹後海陸交通（株）,25　峰山線
二俣,京丹後市,佐濃南線
二本松,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
橋立中学校前,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
大内,丹後海陸交通（株）,30　与謝線
三重,丹後海陸交通（株）,25　峰山線
小橋,京都交通（株）,45・46三浜線
小橋車庫,京都交通（株）,45・46三浜線
石田口,丹後海陸交通（株）,30　与謝線
天橋立駅,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線, 田井線"
金谷,京丹後市,川上線
冶金前,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
三浜,京都交通（株）,45・46三浜線
文珠,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
下常吉,丹後海陸交通（株）,27　峰山四辻線
畑,京丹後市,川上線
獅子崎,丹後海陸交通（株）,田井線
石田,丹後海陸交通（株）,30　与謝線
なぎさ苑前,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
つつじヶ丘団地前,丹後海陸交通（株）,田井線
須津,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
岩滝口駅,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
吉津小学校前,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
暁星高校前,丹後海陸交通（株）,田井線
大黒山下,丹後海陸交通（株）,"5　伊根線, 7　蒲入線, 8　蒲入線, 9　蒲入線"
大山,京都交通（株）,41・42田井・野原線
上常吉,丹後海陸交通（株）,27　峰山四辻線
