停留所名,事業者名,バス系統
都賀飯谷,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発"
有福温泉,石見交通（株）,有福線
大垰口,石見交通（株）,有福線
布施下,美郷町,布施線
都賀上野,備北交通（株）,"作木線, 作木線：道の駅GR大和・中央病院発"
布施,美郷町,布施線
谷田,石見交通（株）,周布江津線
村之郷下,美郷町,布施線
畳ヶ浦口,石見交通（株）,周布江津線
西山,石見交通（株）,有福線
千畳苑口,石見交通（株）,周布江津線
下府本町,石見交通（株）,周布江津線
山田口,石見交通（株）,有福線
宇津井口,石見交通（株）,有福線
下府駅口,石見交通（株）,周布江津線
上宇野,石見交通（株）,有福線
上府,石見交通（株）,有福線
清水,石見交通（株）,有福線
大水道,石見交通（株）,"周布江津線, 有福線"
卸団地前,石見交通（株）,有福線
宇野,石見交通（株）,有福線
上府JA前,石見交通（株）,有福線
大尾谷,石見交通（株）,有福線
三重谷,石見交通（株）,有福線
多陀寺口,石見交通（株）,"周布江津線, 有福線"
竹ヶ原,石見交通（株）,有福線
市の瀬橋,石見交通（株）,有福線
大原谷,石見交通（株）,有福線
生湯,石見交通（株）,長沢・瀬戸ヶ島線
団地上,石見交通（株）,長沢・瀬戸ヶ島線
団地中,石見交通（株）,長沢・瀬戸ヶ島線
才ケ峠,石見交通（株）,"周布江津線, 有福線"
長沢一町内,石見交通（株）,長沢・瀬戸ヶ島線
団地下,石見交通（株）,長沢・瀬戸ヶ島線
神在坂,石見交通（株）,"周布江津線, 有福線"
福原集会所,浜田市,金城路線（かなぎおでかけバス）
長沢神社前,石見交通（株）,長沢・瀬戸ヶ島線
エーデルハウス前,石見交通（株）,長沢・瀬戸ヶ島線
長沢局,石見交通（株）,長沢・瀬戸ヶ島線
長沢神社下,石見交通（株）,長沢・瀬戸ヶ島線
長沢二町内,石見交通（株）,長沢・瀬戸ヶ島線
キヌヤ長沢店前,石見交通（株）,長沢・瀬戸ヶ島線
長沢,石見交通（株）,"周布江津線, 有福線"
長沢三町内,石見交通（株）,長沢・瀬戸ヶ島線
大元集会所,浜田市,金城路線（かなぎおでかけバス）
長沢四町内,石見交通（株）,"周布江津線, 有福線"
緑ヶ丘団地,石見交通（株）,浜田市内循環線
浅井,石見交通（株）,浜田市内循環線
グランド前,石見交通（株）,"浜田市内循環線, 長沢・瀬戸ヶ島線, 周布江津線, 有福線"
浅井五町内,石見交通（株）,浜田市内循環線
追原郷集会所,浜田市,金城路線（かなぎおでかけバス）
上ヶ山,浜田市,旭浜田路線
医療センター,石見交通（株）,浜田市内循環線
下港町,石見交通（株）,長沢・瀬戸ヶ島線
浜田駅前,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 周布江津線, 有福線, 波佐線"
浜田駅,浜田市,旭浜田路線
上港町,石見交通（株）,長沢・瀬戸ヶ島線
県体前,石見交通（株）,"浜田市内循環線, 長沢・瀬戸ヶ島線"
瀬戸ヶ島,石見交通（株）,長沢・瀬戸ヶ島線
一中前,石見交通（株）,"浜田市内循環線, 長沢・瀬戸ヶ島線"
下上ヶ山,浜田市,旭浜田路線
新中芝橋,石見交通（株）,"周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 波佐線"
新中芝橋,浜田市,旭浜田路線
琵琶町,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 長沢・瀬戸ヶ島線, 大学線, 周布江津線, 有福線"
城山公園前,石見交通（株）,"浜田益田線, 周布線, 浜田市内循環線, 周布江津線, 波佐線"
田町,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 周布江津線, 有福線"
浜田市役所前,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 周布江津線, 有福線"
殿町,石見交通（株）,"浜田益田線, 周布線, 弥栄線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 周布江津線, 有福線, 波佐線"
黒川町,石見交通（株）,"周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 波佐線"
黒川町,浜田市,旭浜田路線
岡口,浜田市,旭浜田路線
中芝橋,石見交通（株）,浜田市内循環線
漁民団地前,石見交通（株）,長沢・瀬戸ヶ島線
上朝日町,石見交通（株）,"周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 波佐線"
虫ヶ谷,浜田市,旭浜田路線
桧ヶ浦,石見交通（株）,長沢・瀬戸ヶ島線
竹迫町,石見交通（株）,"周布線, 浜田市内循環線, 長沢・瀬戸ヶ島線, 大学線, 波佐線"
