停留所名,事業者名,バス系統
木積川,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
名手公民館前,紀の川市,地域巡回バス　10名手上那賀支所コース
大橋,かつらぎ町,"新城・花園コース, 天野コース"
野上野,岩出市,中央巡回［南大池・中黒］コース
野上野,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
相谷西,岩出市,西巡回［紀泉台・吉田］コース
相谷西,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
北大池,岩出市,中央巡回［南大池・中黒］コース
北大池,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
東坂本,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
上岩出コミセン,岩出市,東巡回［船戸・根来］コース
南志野南,紀の川市,地域巡回バス　12赤尾藤井コース
秋葉前,紀の川市,"地域巡回バス　11川原西脇コース, 地域巡回バス　12赤尾藤井コース"
秋葉前,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
和歌山大学前駅西口,和歌山バス（株）,"坂田線【175】, 栄谷線【89】"
和歌山大学前駅,和歌山バス（株）,"和歌山大学線【272】, 和歌山大学線【172】, 和歌山大学線【273】, 和歌山大学連絡線【78】, 藤戸線【370】, 藤戸線【372】"
那賀総合センター前,紀の川市,"地域巡回バス　10名手上那賀支所コース, 地域巡回バス　11川原西脇コース"
北大井,紀の川市,地域巡回バス　14北勢田コース
コメリ那賀店,紀の川市,"地域巡回バス　10名手上那賀支所コース, 地域巡回バス　11川原西脇コース"
這上,紀の川市,"地域巡回バス　11川原西脇コース, 地域巡回バス　12赤尾藤井コース"
山大原,岩出市,西巡回［紀泉台・吉田］コース
総合保健福祉センター,岩出市,"西巡回［紀泉台・吉田］コース, 中央巡回［南大池・中黒］コース, 東巡回［船戸・根来］コース"
山村,岩出市,西巡回［紀泉台・吉田］コース
山村,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
粉河高校前,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
岩出第二中学校前,岩出市,中央巡回［南大池・中黒］コース
山,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
西元町,紀の川市,"地域巡回バス　10名手上那賀支所コース, 地域巡回バス　11川原西脇コース"
野上野南,岩出市,中央巡回［南大池・中黒］コース
名手駅前,紀の川市,"地域巡回バス　10名手上那賀支所コース, 地域巡回バス　11川原西脇コース"
山村西,岩出市,西巡回［紀泉台・吉田］コース
山村西,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
新田広芝北,岩出市,東巡回［船戸・根来］コース
天北,紀の川市,"地域巡回バス　11川原西脇コース, 地域巡回バス　12赤尾藤井コース"
東一番丁,和歌山バス（株）,"和歌山大学線【172】, 藤戸線【370】, 藤戸線【372】"
中三谷,紀の川市,地域巡回バス　15三谷コース
中三谷,紀の川市・岩出市,紀の川コミュニティバス
森,和歌山バス那賀（株）,"岩出樽井線　近畿大学経由, 岩出樽井線, 岩出りんくう線"
西五番丁,和歌山バス（株）,"和歌山大学線【172】, 藤戸線【370】, 藤戸線【372】"
紀の川市那賀支所,紀の川市,"地域巡回バス　10名手上那賀支所コース, 地域巡回バス　11川原西脇コース"
古和田,紀の川市,地域巡回バス　15三谷コース
古和田,紀の川市・岩出市,紀の川コミュニティバス
西四番丁,和歌山バス（株）,"和歌山大学線【272】, 和歌山大学線【172】, 和歌山大学線【273】, 藤戸線【370】, 藤戸線【372】"
南大池,岩出市,中央巡回［南大池・中黒］コース
赤尾,紀の川市,地域巡回バス　12赤尾藤井コース
石町,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　31"
西村山口,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
深田北,紀の川市,"地域巡回バス　12赤尾藤井コース, 地域巡回バス　13長田竜門コース"
池の川,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
東二番丁北,和歌山バス（株）,"和歌山大学線【172】, 藤戸線【370】, 藤戸線【372】"
上黒谷,和歌山バス那賀（株）,"紀伊粉河線　23, 紀伊粉河線　24, 紀伊粉河線　25, 紀伊粉河線　26, 紀伊粉河線　27, 紀伊粉河線　28, 紀伊粉河線　29, 紀伊粉河線　31, 紀伊粉河線　急38, 紀伊粉河線　126"
深田,紀の川市,"地域巡回バス　12赤尾藤井コース, 地域巡回バス　13長田竜門コース"
金池住吉橋前,岩出市,中央巡回［南大池・中黒］コース
中黒北,岩出市,中央巡回［南大池・中黒］コース
粉河駅,紀の川市,"地域巡回バス　11川原西脇コース, 地域巡回バス　12赤尾藤井コース"
西三番丁,和歌山バス（株）,"和歌山大学線【272】, 和歌山大学線【172】, 和歌山大学線【273】, 藤戸線【370】, 藤戸線【372】"
入道山,かつらぎ町,"新城・花園コース, 天野コース"
藤崎,紀の川市,地域巡回バス　11川原西脇コース
上田井,紀の川市,"地域巡回バス　12赤尾藤井コース, 地域巡回バス　13長田竜門コース"
曽屋久保,岩出市,"西巡回［紀泉台・吉田］コース, 東巡回［船戸・根来］コース"
