停留所名,事業者名,バス系統
村上総合病院前,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-塩野町車庫前, 村上-大須戸, 村上-岩沢-高根線, 村上営業所-村上総合病院・新町-縄文の里朝日, 村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線, 村上-馬下　寒川-府屋線"
静雲荘,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
松山妙智会前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
瀬波病院,村上市,せなみ巡回バス
県営南町住宅前,村上市,まちなか循環バス小回り
村上警察署前,村上市,まちなか循環バス大回り
南町,村上市,まちなか循環バス小回り
牛沢,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-岩沢-高根線"
山居町二丁目,村上市,"まちなか循環バス大回り, まちなか循環バス小回り"
山居町二丁目,新潟交通観光バス（株）,"村上-北中線, 村上-岩沢-高根線"
瀬波温泉入口,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
山居町一丁目,村上市,"まちなか循環バス大回り, まちなか循環バス小回り"
龍泉,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
はぎのや,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
吉田や,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
瀬波温泉前,村上市,せなみ巡回バス
瀬波温泉前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
大和屋旅館,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
汐美荘,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
瀬波海岸前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
大観荘せなみの湯,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
磐舟,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
瀬波三丁目,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
村上IC入口,新潟交通観光バス（株）,"下関-新町-村上線, 村上-北中線, 村上-岩沢-高根線"
岩船港鮮魚センター前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
上助渕,新潟交通観光バス（株）,下関-新町-村上線
瀬波ビューホテル,さくら交通（株）,新潟空港・瀬波温泉ミニライナー（直行便）
諸上寺公園入口,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
山屋,新潟交通観光バス（株）,下関-新町-村上線
岩船三日市,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
岩船神社前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
里本庄,新潟交通観光バス（株）,下関-新町-村上線
岩船下大町,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
岩船上大町,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
岩船上町,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
殿岡,新潟交通観光バス（株）,下関-新町-村上線
岩船連絡所前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
新飯田,新潟交通観光バス（株）,村上-瀬波温泉-岩船駅線
岩船中学前,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
八日市,新潟交通観光バス（株）,"村上-松喜和-小岩内線, 村上-瀬波温泉-岩船駅線"
岩船駅前,新潟交通観光バス（株）,村上-瀬波温泉-岩船駅線
小出,新潟交通観光バス（株）,下関-新町-村上線
松喜和,新潟交通観光バス（株）,村上-松喜和-小岩内線
有明,新潟交通観光バス（株）,下関-新町-村上線
南田中,新潟交通観光バス（株）,村上-松喜和-小岩内線
桃川下,新潟交通観光バス（株）,下関-新町-村上線
北新保,新潟交通観光バス（株）,村上-松喜和-小岩内線
桃川中,新潟交通観光バス（株）,下関-新町-村上線
桃川上,新潟交通観光バス（株）,下関-新町-村上線
長松,新潟交通観光バス（株）,村上-松喜和-小岩内線
河内,新潟交通観光バス（株）,下関-新町-村上線
塩谷新町,新潟交通観光バス（株）,村上-松喜和-小岩内線
塩谷,新潟交通観光バス（株）,村上-松喜和-小岩内線
北新保口,新潟交通観光バス（株）,村上-松喜和-小岩内線
平林小学校前,新潟交通観光バス（株）,村上-松喜和-小岩内線
塩谷口,新潟交通観光バス（株）,村上-松喜和-小岩内線
福田,新潟交通観光バス（株）,村上-松喜和-小岩内線
下牛屋,新潟交通観光バス（株）,村上-松喜和-小岩内線
牛屋,新潟交通観光バス（株）,村上-松喜和-小岩内線
平林駅前,新潟交通観光バス（株）,村上-松喜和-小岩内線
宿田,新潟交通観光バス（株）,村上-松喜和-小岩内線
平林,新潟交通観光バス（株）,村上-松喜和-小岩内線
中束,新潟交通観光バス（株）,下関-中束-朴坂線
蛇喰,新潟交通観光バス（株）,下関-中束-朴坂線
平林局前,新潟交通観光バス（株）,村上-松喜和-小岩内線
つづら山,新潟交通観光バス（株）,村上-松喜和-小岩内線
南中,新潟交通観光バス（株）,下関-中束-朴坂線
蕨野,新潟交通観光バス（株）,下関-中束-朴坂線
宮ノ前,新潟交通観光バス（株）,下関-中束-朴坂線
農協スタンド前,新潟交通観光バス（株）,"下関-新町-村上線, 下関-中束-朴坂線"
朴坂,新潟交通観光バス（株）,下関-中束-朴坂線
上野,新潟交通観光バス（株）,下関-中束-朴坂線
荒川堤防前,新潟交通観光バス（株）,村上-松喜和-小岩内線
波走,新潟交通観光バス（株）,下関-中束-朴坂線
小和田,新潟交通観光バス（株）,下関-中束-朴坂線
女川保育園前,新潟交通観光バス（株）,"下関-新町-村上線, 下関-中束-朴坂線"
湯ノ沢,新潟交通観光バス（株）,村上-松喜和-小岩内線
上野新,新潟交通観光バス（株）,"下関-新町-村上線, 下関-中束-朴坂線, 下関-高瀬-桂入口　上野新線"
川部,新潟交通観光バス（株）,村上-松喜和-小岩内線
深沢,新潟交通観光バス（株）,"下関-新町-村上線, 下関-中束-朴坂線"
坂町駅前,新潟交通観光バス（株）,下関-坂町線
上野原,新潟交通観光バス（株）,"下関-新町-村上線, 下関-中束-朴坂線"
藤沢,新潟交通観光バス（株）,下関-坂町線
きのと観光物産館,胎内市,くるっと胎内
高野新田,新潟交通観光バス（株）,村上-松喜和-小岩内線
坂町郵便局前,新潟交通観光バス（株）,下関-坂町線
下鍛冶屋交差点南,新潟交通観光バス（株）,下関-坂町線
桂入口,新潟交通観光バス（株）,下関-高瀬-桂入口　上野新線
小岩内,新潟交通観光バス（株）,村上-松喜和-小岩内線
下鍛冶屋,新潟交通観光バス（株）,下関-坂町線
坂町病院前,新潟交通観光バス（株）,下関-坂町線
荒島開発センター前,新潟交通観光バス（株）,下関-坂町線
春木山,新潟交通観光バス（株）,下関-坂町線
平内新・松ヶ丘,新潟交通観光バス（株）,"下関-新町-村上線, 下関-中束-朴坂線"
花立,新潟交通観光バス（株）,下関-坂町線
荒島,新潟交通観光バス（株）,下関-坂町線
荒川土地改良区前,新潟交通観光バス（株）,下関-坂町線
平内新,新潟交通観光バス（株）,下関-高瀬-桂入口　上野新線
高田,新潟交通観光バス（株）,下関-高瀬-桂入口　上野新線
松ヶ丘,新潟交通観光バス（株）,下関-高瀬-桂入口　上野新線
