停留所名,事業者名,バス系統
川間郵便局前,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
堆肥センター入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
木戸口,朝日自動車（株）,"北ルート関宿（イオンタウン経由）, 北ルート関宿（七光台経由）"
尾崎小前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
日の出町,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
谷津,朝日自動車（株）,北ルート関宿（七光台経由）
上原三,朝日自動車（株）,北ルート関宿（イオンタウン経由）
船形中央会館前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
尾崎中,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
田端,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
尾崎台,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
七光台団地入口,朝日自動車（株）,北ルート関宿（七光台経由）
船形入口,朝日自動車（株）,北ルート関宿（イオンタウン経由）
尾崎消防会館前,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
七光台,朝日自動車（株）,北ルート関宿（七光台経由）
イオンタウン,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
イオンタウン,朝日自動車（株）,北ルート関宿（イオンタウン経由）
泉入口,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
米喊,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（7）中ルート
芽吹橋南詰,茨城急行自動車（株）,野田市駅〜下町〜岩井車庫
檜溜,朝日自動車（株）,北ルート関宿（イオンタウン経由）
七光台中央,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
七光台中央,朝日自動車（株）,北ルート関宿（イオンタウン経由）
尾崎南,茨城急行自動車（株）,野田市コミュニティバス「まめバス」（4）新北ルート
北部幼稚園前,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（7）中ルート"
北部幼稚園前,朝日自動車（株）,北ルート関宿（イオンタウン経由）
七光台子ども館入口,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
七光台子ども館入口,朝日自動車（株）,北ルート関宿（イオンタウン経由）
北部工業団地入口,茨城急行自動車（株）,"野田市コミュニティバス「まめバス」（4）新北ルート, 野田市コミュニティバス「まめバス」（5）北ルート清水, 野田市コミュニティバス「まめバス」（7）中ルート"
北部工業団地入口,朝日自動車（株）,北ルート関宿（イオンタウン経由）
川間駅,朝日自動車（株）,"【KW01】川間駅〜東宝珠花〜関タ〜関は, 【KW02】川間駅〜東宝珠花〜関タ, 【KW03】川間駅〜東宝珠花, 【KW04】川間駅〜東宝珠花〜関タ〜境町〜境車庫, 【KW05】川間駅〜東宝珠花〜関タ〜関宿城博物館〜境町"
