停留所名,事業者名,バス系統
盤若野,北鉄能登バス（株）,満仁線
梨谷小山橋,志賀町,土田西回り線
藤野町,北鉄能登バス（株）,羽七東線
高階保育園前,七尾市,ぐるっとセブン
JA高階前,七尾市,"ぐるっとセブン, 田鶴浜地域バス"
JA高階店前,北鉄能登バス（株）,三階線
中川原,七尾市,ぐるっとセブン
国分,北鉄能登バス（株）,"三階線, 満仁線"
小浦,志賀町,志加浦線
鵬学園高校前,七尾市,ぐるっとセブン
希望の丘公園,七尾市,まりん号
相馬分館前,七尾市,田鶴浜地域バス
伊久留,北鉄能登バス（株）,満仁線
国分公民館口,七尾市,ぐるっとセブン
古府,北鉄能登バス（株）,羽七東線
天神川原,七尾市,ぐるっとセブン
細口,北鉄能登バス（株）,"三階線, 満仁線"
梨谷,北鉄能登バス（株）,高浜線
旭町,七尾市,ぐるっとセブン
旭町,北鉄能登バス（株）,三階線
ロイヤルホテル能登,志賀町,まちなか循環線志賀の郷ルート
緑ヶ丘団地,七尾市,まりん号
七原大石宅横,七尾市,田鶴浜地域バス
梨谷口,志賀町,土田東回り線
出雲,志賀町,土田東回り線
後畠,七尾市,ぐるっとセブン
大呑保育園前,北鉄能登バス（株）,脇線
グランド前,七尾市,ぐるっとセブン
能登原子力センター,志賀町,まちなか循環線志賀の郷ルート
出雲口,志賀町,加茂線
西三階中,七尾市,ぐるっとセブン
三階口,北鉄能登バス（株）,満仁線
城史資料館前,七尾市,まりん号
青葉台,北鉄能登バス（株）,"三階線, 満仁線"
いこいの村,志賀町,まちなか循環線志賀の郷ルート
北吉田,志賀町,土田東回り線
吉田,北鉄能登バス（株）,高浜線
大津,志賀町,志加浦線
総合体育館,志賀町,まちなか循環線志賀の郷ルート
東三階,七尾市,ぐるっとセブン
東三階,北鉄能登バス（株）,三階線
子ども交流センター前,七尾市,ぐるっとセブン
伊久留七原口,七尾市,田鶴浜地域バス
七原口,北鉄能登バス（株）,満仁線
西三階,七尾市,ぐるっとセブン
西三階,北鉄能登バス（株）,三階線
城山運動公園,七尾市,まりん号
七原山岸宅横,七尾市,田鶴浜地域バス
能登国分寺公園口,七尾市,まりん号
大光寺前,志賀町,まちなか循環線志賀の郷ルート
南ケ丘住宅前,北鉄能登バス（株）,羽七東線
虫崎,北鉄能登バス（株）,脇線
堀松南,志賀町,"土田西回り線, 堀松・上熊野線"
堀松南,北鉄能登バス（株）,"富来線, 高浜線"
北吉田中央,志賀町,土田東回り線
白馬,北鉄能登バス（株）,"三階線, 満仁線"
小池川原町,七尾市,ぐるっとセブン
白馬口,北鉄能登バス（株）,"三階線, 満仁線"
八幡公民館前,七尾市,ぐるっとセブン
安津見谷内,志賀町,加茂線
清水今江集会所,志賀町,土田東回り線
上野,志賀町,志加浦線
南ケ丘公園前,七尾市,まりん号
南ケ丘,七尾市,ぐるっとセブン
町民テニスコート,志賀町,まちなか循環線志賀の郷ルート
親右衛門谷,志賀町,加茂線
堀松,志賀町,堀松・上熊野線
清水今江,志賀町,土田東回り線
清水,北鉄能登バス（株）,"富来線, 高浜線"
安津見集会所,志賀町,加茂線
アクティブタウン千野,七尾市,ぐるっとセブン
八幡,北鉄能登バス（株）,羽七東線
八幡町,七尾市,ぐるっとセブン
安津見,志賀町,加茂線
安部屋営団,志賀町,志加浦線
高山右近記念公園,志賀町,堀松・上熊野線
JA徳田支店前,北鉄能登バス（株）,羽七東線
千野町,七尾市,ぐるっとセブン
下佐々波,北鉄能登バス（株）,脇線
古墳公園とりや,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
神代,志賀町,まちなか循環線志賀の郷ルート
西山パーキング,志賀町,まちなか循環線里山ルート
川田,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
末吉,志賀町,"土田東回り線, 土田西回り線"
末吉,北鉄能登バス（株）,"富来線, 高浜線"
末吉集会所前,志賀町,"まちなか循環線里海ルート, 堀松・上熊野線"
倉垣口,志賀町,加茂線
倉垣中央,志賀町,加茂線
大槻忠魂碑前,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
川田向山,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
文化ホール,志賀町,"まちなか循環線志賀の郷ルート, まちなか循環線里海ルート, 志加浦線, 加茂線, 土田東回り線, 土田西回り線, 堀松・上熊野線, 下甘田線, 中甘田・甘田線"
国下町,七尾市,ぐるっとセブン
廿九日踊場,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
町,志賀町,志加浦線
更生園前,七尾市,ぐるっとセブン
下町,北鉄能登バス（株）,羽七東線
シ・オン,志賀町,"まちなか循環線里山ルート, まちなか循環線志賀の郷ルート, まちなか循環線里海ルート, 志加浦線, 加茂線, 土田東回り線, 土田西回り線, 堀松・上熊野線, 下甘田線, 中甘田・甘田線"
西山台1丁目,志賀町,まちなか循環線里山ルート
ロッキー志賀の郷店,志賀町,"まちなか循環線里山ルート, まちなか循環線志賀の郷ルート, まちなか循環線里海ルート, 志加浦線, 加茂線, 土田東回り線, 土田西回り線, 堀松・上熊野線, 下甘田線, 中甘田・甘田線"
西山台2丁目,志賀町,まちなか循環線里山ルート
安部屋港,志賀町,志加浦線
三忍寺口,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
川尻,志賀町,志加浦線
八田町,七尾市,ぐるっとセブン
中挾町,七尾市,ぐるっとセブン
志賀町役場,志賀町,"まちなか循環線里山ルート, まちなか循環線志賀の郷ルート, まちなか循環線里海ルート, 志加浦線, 加茂線, 土田東回り線, 土田西回り線, 堀松・上熊野線, 下甘田線, 中甘田・甘田線"
倉垣,志賀町,加茂線
高浜漁港,志賀町,"まちなか循環線里海ルート, 志加浦線"
飯川,北鉄能登バス（株）,羽七東線
商工会前,志賀町,まちなか循環線里海ルート
高浜バスターミナル,志賀町,"まちなか循環線里山ルート, まちなか循環線志賀の郷ルート, まちなか循環線里海ルート, 志加浦線, 加茂線, 土田東回り線, 土田西回り線, 堀松・上熊野線, 下甘田線, 中甘田・甘田線"
新庄バス停,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
高浜,北鉄能登バス（株）,"富来線, 後山線, 高浜線"
上佐々波,北鉄能登バス（株）,脇線
新庄厚生館,中能登町,かしまコース：こしじ方面
千鳥ヶ浜,志賀町,志加浦線
在江集会所,中能登町,かしまコース：こしじ方面
志賀高校前,志賀町,まちなか循環線里海ルート
どんたく高浜店（志賀クリニック前）,志賀町,"まちなか循環線里山ルート, まちなか循環線里海ルート, 志加浦線, 加茂線, 土田東回り線, 土田西回り線, 堀松・上熊野線, 下甘田線, 中甘田・甘田線"
みらいとうぶ,志賀町,まちなか循環線里山ルート
大槻バス停,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
志賀中学校,北鉄能登バス（株）,"後山線, 高浜線"
大念寺,志賀町,"まちなか循環線里海ルート, 下甘田線, 中甘田・甘田線"
大念寺,北鉄能登バス（株）,"富来線, 後山線"
北部ふれあい交流館,中能登町,かしまコース：こしじ方面
春木旧クラブ,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
矢駄上野出,志賀町,加茂線
志賀中学校前,志賀町,"まちなか循環線志賀の郷ルート, まちなか循環線里海ルート, 志加浦線, 加茂線"
米浜,志賀町,"加茂線, 下甘田線"
出村,北鉄能登バス（株）,脇線
若林,北鉄能登バス（株）,羽七東線
志賀小学校前,志賀町,"加茂線, 下甘田線, 中甘田・甘田線"
志賀小学校前,北鉄能登バス（株）,後山線
西,中能登町,かしまコース：こしじ方面
矢駄小林,志賀町,加茂線
はまなす団地,志賀町,"まちなか循環線里海ルート, 加茂線"
林照寺口,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
坪川,中能登町,かしまコース：こしじ方面
羽坂バス停,中能登町,"とりやコース：消防署先回り, とりやコース：良川駅先回り"
久乃木田畑,中能登町,かしまコース：こしじ方面
穴口,志賀町,"加茂線, 下甘田線"
矢駄宮の前,志賀町,加茂線
