停留所名,事業者名,バス系統
ユニータウン,桑名市,K-バス長島ルート（南回り）
穴太駅,東員町,"東部線, 東部急行線"
藤が丘南,桑名市,K-バス西部北ルート
山田口,東員町,東部線
競技場,東員町,南北線
七和住宅口,桑名市,K-バス西部北ルート
七和住宅口,三重交通（株）,"21桑名阿下喜線, 28桑名ネオポリス線"
切畑,菰野町,2コース＿千種根の平線（尾高駐車場行き）＿1
高塚町,桑名市,"K-バス東部ルート, K-バス西部南ルート"
スター21,桑名市,K-バス西部北ルート
新西方,桑名市,"K-バス東部ルート, K-バス西部北ルート, K-バス西部南ルート"
新西方,三重交通（株）,"30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 43-1桑名大山田団地線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48-1桑名大山田団地線"
南大社公会場,東員町,南北線
六華苑,桑名市,K-バス東部ルート
新西方南,桑名市,"K-バス西部北ルート, K-バス西部南ルート"
新西方南,三重交通（株）,21桑名阿下喜線
六華苑西,桑名市,K-バス東部ルート
修徳小学校北,桑名市,K-バス北部ルート
東方暁町,桑名市,K-バス北部ルート
田光,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
田光,三重交通（株）,71四日市福王山線
瀬古泉口,東員町,東部線
赤地,桑名市,K-バス長島ルート（南回り）
南大社,東員町,南北線
北別所,桑名市,K-バス東部ルート
朝上農協前,三重交通（株）,71四日市福王山線
参宮通,桑名市,K-バス北部ルート
穴太薬師堂,東員町,"東部線, 東部急行線"
小島作業所,菰野町,"3コース＿小島永井線（永井→小島コース）＿1, 7コース＿竹永小島線（朝上地区コミュニティセンター行き）＿1"
小島,三重交通（株）,71四日市福王山線
東大社,東員町,南北線
星見ヶ丘南,桑名市,K-バス西部北ルート
星見ケ丘南,三重交通（株）,"21桑名阿下喜線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
今中町,桑名市,K-バス東部ルート
船馬町,桑名市,K-バス東部ルート
汐見町,桑名市,K-バス東部ルート
小島集落センター,菰野町,"3コース＿小島永井線（永井→小島コース）＿1, 7コース＿竹永小島線（朝上地区コミュニティセンター行き）＿1"
青葉公園,桑名市,K-バス東部ルート
朝上地区コミュニティセンター,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 2コース＿千種根の平線（尾高駐車場行き）＿1, 3コース＿小島永井線（永井→小島コース）＿1, 6コース＿潤田福王山線（福王山行き）＿1, 7コース＿竹永小島線（朝上地区コミュニティセンター行き）＿1"
朝上地区コミュニティセンター,三重交通（株）,71四日市福王山線
山陽町,桑名市,K-バス東部ルート
ヨナハ丘の上病院,三重交通（株）,21桑名阿下喜線
サンシティ,桑名市,K-バス西部北ルート
有楽町,桑名市,"K-バス東部ルート, K-バス南部西ルート, K-バス南部東ルート"
有楽町,三重交通（株）,"01市内A循環線, 02市内B循環線, 50名古屋桑名線長島経由, 53桑名長島温泉線"
有楽町,八風バス（株）,志知線
名阪桑名インター口,桑名市,"K-バス西部北ルート, K-バス西部南ルート"
名阪桑名インター口,三重交通（株）,"28桑名ネオポリス線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
星見ケ丘六丁目,三重交通（株）,"21桑名阿下喜線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線"
星見ヶ丘6丁目,桑名市,K-バス西部北ルート
小島中,三重交通（株）,71四日市福王山線
梅園通,桑名市,K-バス東部ルート
大福田寺前,桑名市,K-バス東部ルート
穴太橋南,東員町,"東部線, 東部急行線"
名四木曽岬,三重交通（株）,61名四長島線
末広町,桑名市,"K-バス東部ルート, K-バス南部西ルート, K-バス南部東ルート"
末広町,三重交通（株）,"01市内A循環線, 02市内B循環線, 53桑名長島温泉線"
桑名駅西口,桑名市,K-バス東部ルート
浄仙寺前,桑名市,K-バス長島ルート（南回り）
蓮花寺住宅北,桑名市,"K-バス西部北ルート, K-バス西部南ルート"
サンシティ前,三重交通（株）,"21桑名阿下喜線, 28桑名ネオポリス線"
寺町,桑名市,"K-バス東部ルート, K-バス南部西ルート, K-バス南部東ルート"
寺町,三重交通（株）,"01市内A循環線, 02市内B循環線, 53桑名長島温泉線"
柳原,菰野町,"1コース＿神森福王山線（福王山行き）＿1, 2コース＿千種根の平線（尾高駐車場行き）＿1, 6コース＿潤田福王山線（福王山行き）＿1"
西川原（菰野）,三重交通（株）,71四日市福王山線
田町,桑名市,"K-バス東部ルート, K-バス南部西ルート, K-バス南部東ルート"
田町,三重交通（株）,"01市内A循環線, 02市内B循環線, 53桑名長島温泉線"
八間通,桑名市,K-バス東部ルート
小島西川原,菰野町,3コース＿小島永井線（永井→小島コース）＿1
桑名駅前,桑名市,"K-バス東部ルート, K-バス北部ルート, K-バス南部西ルート, K-バス南部東ルート"
桑名駅前,三重交通（株）,"01市内A循環線, 02市内B循環線, 06城南線, 06城南線　日の出橋, 21桑名阿下喜線, 28桑名ネオポリス線, 30桑名ネオポリス線, 30-1桑名ネオポリス線, 30-2桑名ネオポリス線, 32-2急行桑名ネオポリス線, 40陽だまりの丘循環線, 41陽だまりの丘線, 43-1桑名大山田団地線, 44陽だまりの丘循環線, 47桑名大山田団地線, 47-1桑名大山田団地線, 48桑名大山田団地線, 48桑名大山田団地線循環, 48-1桑名大山田団地線, 50名古屋桑名線長島経由, 53桑名長島温泉線"
桑名駅前,八風バス（株）,志知線
