停留所名,事業者名,バス系統
旧清水商店前,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
白須下,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
白須下,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
白州保育園前,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
旧日野春小学校前,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
旧日野春小学校前,山梨峡北交通（株）,北杜市民バス　南循環線
中小倉公民館前,北杜市,明野・須玉おでかけバス津金百観音線
仁田平,山梨交通（株）,浅尾・仁田平線：韮崎（営）〜韮崎駅〜文化ホール〜明野総合支所〜浅尾〜仁田平
仁田平,北杜市,明野・須玉おでかけバス黒森江草線
台ヶ原ポンプ小屋前,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
台ヶ原上,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
台ヶ原上,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
白州中学校,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線"
台ヶ原中,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
台ヶ原中,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
台ヶ原下,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
台ヶ原下,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
上日野,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
小池平上,山梨交通（株）,浅尾・仁田平線：韮崎（営）〜韮崎駅〜文化ホール〜明野総合支所〜浅尾〜仁田平
小池平上,北杜市,明野・須玉おでかけバス黒森江草線
落合,甲州市,大菩薩峠登山口線
下日野,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
名水公園べるが東,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
小池平下,山梨交通（株）,浅尾・仁田平線：韮崎（営）〜韮崎駅〜文化ホール〜明野総合支所〜浅尾〜仁田平
花水坂,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
花水坂,北杜市,北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線
中尾,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
新番屋橋,山梨市,西沢渓谷線
二日市場公会堂前,北杜市,明野・須玉おでかけバス津金百観音線
北杜高校,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線"
北杜高校,山梨峡北交通（株）,北杜市民バス　南循環線
川浦温泉,山梨交通（株）,塩山駅〜窪平〜西沢渓谷線
川浦温泉,山梨市,西沢渓谷線
上三吹,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
須玉中学校,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
正覚寺入口,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 明野・須玉おでかけバス津金百観音線"
正覚寺入口,山梨峡北交通（株）,北杜市民バス　南循環線
上三吹下,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
西村入口,北杜市,北杜市民バス（北の杜バス）幹線3号車　西線
雷,山梨市,西沢渓谷線
浅尾,山梨交通（株）,浅尾・仁田平線：韮崎（営）〜韮崎駅〜文化ホール〜明野総合支所〜浅尾〜仁田平
浅尾,北杜市,明野・須玉おでかけバス黒森江草線
須玉小学校前,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 明野・須玉おでかけバス津金百観音線"
須玉小学校前,山梨峡北交通（株）,北杜市民バス　南循環線
上神取,北杜市,明野・須玉おでかけバス黒森江草線
下小倉,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
下小倉,北杜市,明野・須玉おでかけバス津金百観音線
浅尾中,山梨交通（株）,浅尾・仁田平線：韮崎（営）〜韮崎駅〜文化ホール〜明野総合支所〜浅尾〜仁田平
若神子上,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
若神子上,北杜市,明野・須玉おでかけバス津金百観音線
山梨市役所三富支所前,山梨市,西沢渓谷線
古城入口,北杜市,"明野・須玉おでかけバス津金百観音線, 明野・須玉おでかけバス若神子新町境之澤線"
新橋,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
浅尾下,山梨交通（株）,浅尾・仁田平線：韮崎（営）〜韮崎駅〜文化ホール〜明野総合支所〜浅尾〜仁田平
若神子古城入口,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
丹波,西東京バス（株）,奥10
三之橋,山梨市,西沢渓谷線
中宿（丹波山村）,西東京バス（株）,奥10
丹波役場前,西東京バス（株）,奥10
若神子中,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
須玉郵便局前,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
若神子中,北杜市,"明野・須玉おでかけバス津金百観音線, 明野・須玉おでかけバス若神子新町境之澤線"
須玉郵便局前,山梨峡北交通（株）,北杜市民バス　南循環線
乾徳山登山口,山梨市,西沢渓谷線
丹波山温泉,西東京バス（株）,奥10
日野春駅,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線, 北杜市民バス（北の杜バス）幹線4号車　白州〜日野春線"
日野春駅,山梨峡北交通（株）,北杜市民バス　南循環線
笛吹の湯,山梨市,西沢渓谷線
市営笛吹の湯,山梨交通（株）,塩山駅〜窪平〜西沢渓谷線
上保之瀬,西東京バス（株）,奥10
横手下,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
小室,西東京バス（株）,奥10
JA須玉支所,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
旧JA須玉支店,北杜市,"北杜市民バス（北の杜バス）幹線0号車　南循環線, 明野・須玉おでかけバス津金百観音線, 明野・須玉おでかけバス若神子新町境之澤線"
旧JA須玉支店,山梨峡北交通（株）,北杜市民バス　南循環線
横手,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
横手一本松,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
若神子下和田,北杜市,北杜市民バス（北の杜バス）幹線0号車　南循環線
若神子下和田,山梨峡北交通（株）,北杜市民バス　南循環線
保之瀬,西東京バス（株）,奥10
下三吹,山梨交通（株）,下教来石線：韮崎（営）〜韮崎駅・穴山橋・牧の原・白須〜下教来石下
押垣外,西東京バス（株）,奥10
親川,西東京バス（株）,奥10
若神子下,山梨交通（株）,増富温泉郷線：韮崎（営）〜韮崎駅〜駒井〜北杜市役所〜若神子〜須玉中学校〜塩川〜増富温泉郷
若神子下,北杜市,"明野・須玉おでかけバス津金百観音線, 明野・須玉おでかけバス若神子新町境之澤線"
柳沢中,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
柳沢下,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
朝神駐在所,山梨交通（株）,浅尾・仁田平線：韮崎（営）〜韮崎駅〜文化ホール〜明野総合支所〜浅尾〜仁田平
横手大坊口,北杜市,北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線
釜無川橋西,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
平見城公民館,甲斐市,敷島北部線
東光,北杜市,明野・須玉おでかけバス明野ひまわり
柳沢上,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
お祭,西東京バス（株）,奥10
牧原,北杜市,"北杜市民バス（北の杜バス）幹線3号車　西線, 北杜市民バス（北の杜バス）幹線3号車　横手〜日野春線"
